s_no,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
2640,2640,16-07-2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10004691,3,1.8,58.2,-1.8
2641,2641,26-05-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10000595,4,25.8,834.2,74.2
2642,2642,02-09-2023,Standard Class,Consumer,United States,Hot Springs,Arkansas,71901,South,Technology,Accessories,TEC-AC-10000927,1,1.2,28.8,-1.2
2643,2643,21-09-2022,First Class,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Paper,OFF-PA-10001289,6,9.5,180.5,20.5
2644,2644,02-05-2022,Second Class,Home Office,United States,Raleigh,North Carolina,27604,South,Technology,Phones,TEC-PH-10003092,1,0.8,39.2,-0.8
2645,2645,15-10-2022,Second Class,Home Office,United States,Raleigh,North Carolina,27604,South,Furniture,Furnishings,FUR-FU-10000206,8,0.6,19.4,-0.6
2646,2646,27-01-2022,Second Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Furnishings,FUR-FU-10004270,3,1.8,58.2,8.2
2647,2647,09-04-2022,Second Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10000948,3,2,38,-2
2648,2648,07-12-2022,Second Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Paper,OFF-PA-10000223,2,0.3,9.7,-0.3
2649,2649,08-02-2022,Second Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Furnishings,FUR-FU-10004665,6,32.8,787.2,97.2
2650,2650,27-10-2022,Second Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Technology,Phones,TEC-PH-10000215,3,3,97,7
2651,2651,23-07-2022,Standard Class,Corporate,United States,Hesperia,California,92345,West,Furniture,Bookcases,FUR-BO-10004467,5,21,399,49
2652,2652,13-04-2023,Second Class,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Binders,OFF-BI-10000829,3,0.4,9.6,-0.4
2653,2653,09-06-2023,Second Class,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Binders,OFF-BI-10003712,3,0.4,9.6,-0.4
2654,2654,02-01-2023,Second Class,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Paper,OFF-PA-10000062,3,6.4,153.6,13.6
2655,2655,30-10-2022,Second Class,Corporate,United States,Provo,Utah,84604,West,Furniture,Bookcases,FUR-BO-10003404,3,51.6,1238.4,158.4
2656,2656,01-06-2022,Second Class,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Binders,OFF-BI-10004233,2,1.5,28.5,-1.5
2657,2657,08-11-2023,Second Class,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Storage,OFF-ST-10001272,2,5.2,254.8,34.8
2658,2658,13-12-2022,Second Class,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Labels,OFF-LA-10001175,5,0.2,9.8,-0.2
2659,2659,21-08-2022,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,OFF-EN-10004030,3,0.5,9.5,-0.5
2660,2660,10-07-2022,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Furniture,Chairs,FUR-CH-10004287,4,44,836,116
2661,2661,25-08-2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002834,11,39.6,1940.4,360.4
2662,2662,15-09-2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10003055,2,3.2,76.8,6.8
2663,2663,18-02-2023,First Class,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,OFF-BI-10003460,2,0.5,9.5,-0.5
2664,2664,31-03-2023,First Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Labels,OFF-LA-10001569,1,0,0,0
2665,2665,01-10-2022,First Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Tables,FUR-TA-10004534,3,14.8,355.2,55.2
2666,2666,04-04-2023,First Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Binders,OFF-BI-10002954,2,0,0,0
2667,2667,22-06-2023,Same Day,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Accessories,TEC-AC-10003832,3,2.4,77.6,17.6
2668,2668,30-09-2023,Same Day,Consumer,United States,Amarillo,Texas,79109,Central,Office Supplies,Paper,OFF-PA-10000474,1,0.6,29.4,-0.6
2669,2669,23-05-2023,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10002774,1,1.2,38.8,8.8
2670,2670,14-06-2022,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Appliances,OFF-AP-10002765,4,2.2,107.8,7.8
2671,2671,09-11-2022,Second Class,Corporate,United States,Lowell,Massachusetts,1852,East,Office Supplies,Paper,OFF-PA-10001144,3,3.4,166.6,26.6
2672,2672,25-11-2022,Second Class,Corporate,United States,Lowell,Massachusetts,1852,East,Furniture,Chairs,FUR-CH-10003761,6,31.6,758.4,28.4
2673,2673,15-02-2022,Second Class,Corporate,United States,Lowell,Massachusetts,1852,East,Office Supplies,Paper,OFF-PA-10004665,2,0.6,29.4,9.4
2674,2674,06-01-2023,Second Class,Corporate,United States,Lowell,Massachusetts,1852,East,Office Supplies,Storage,OFF-ST-10000078,5,66.5,1263.5,163.5
2675,2675,16-10-2022,Same Day,Consumer,United States,San Diego,California,92024,West,Office Supplies,Paper,OFF-PA-10000357,3,8.5,161.5,21.5
2676,2676,23-06-2023,Standard Class,Consumer,United States,Asheville,North Carolina,28806,South,Office Supplies,Art,OFF-AR-10000422,5,0.3,9.7,-0.3
2677,2677,24-03-2022,Standard Class,Consumer,United States,Asheville,North Carolina,28806,South,Office Supplies,Appliances,OFF-AP-10001205,1,1.6,38.4,8.4
2678,2678,30-11-2023,Same Day,Consumer,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10001116,7,0.5,9.5,-0.5
2679,2679,20-12-2022,Same Day,Consumer,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002931,2,0.6,29.4,-0.6
2680,2680,23-11-2022,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,OFF-BI-10000546,5,0.2,9.8,-0.2
2681,2681,15-02-2023,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Accessories,TEC-AC-10002049,5,24.8,595.2,75.2
2682,2682,18-03-2023,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,OFF-BI-10001196,4,1.8,88.2,18.2
2683,2683,08-04-2022,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Machines,TEC-MA-10002981,3,17.5,332.5,22.5
2684,2684,17-07-2022,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Phones,TEC-PH-10003601,1,8,152,22
2685,2685,26-09-2022,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Binders,OFF-BI-10000632,9,6.2,303.8,53.8
2686,2686,19-01-2023,Standard Class,Consumer,United States,Thomasville,North Carolina,27360,South,Office Supplies,Envelopes,OFF-EN-10003055,3,3,97,7
2687,2687,03-11-2023,Standard Class,Consumer,United States,Thomasville,North Carolina,27360,South,Office Supplies,Binders,OFF-BI-10001031,2,0,0,0
2688,2688,17-01-2022,First Class,Consumer,United States,Peoria,Illinois,61604,Central,Office Supplies,Binders,OFF-BI-10002003,5,0,0,0
2689,2689,09-02-2022,First Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10003016,5,1,19,-1
2690,2690,21-10-2022,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Art,OFF-AR-10004582,4,0.4,9.6,-0.4
2691,2691,24-03-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004364,3,0.2,9.8,-0.2
2692,2692,12-04-2022,Standard Class,Consumer,United States,Englewood,Colorado,80112,West,Office Supplies,Paper,OFF-PA-10002246,3,0.4,19.6,-0.4
2693,2693,30-07-2023,Standard Class,Consumer,United States,Englewood,Colorado,80112,West,Technology,Phones,TEC-PH-10002890,3,5.5,104.5,4.5
2694,2694,11-11-2022,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10001475,5,4.4,105.6,15.6
2695,2695,15-11-2022,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Furniture,Furnishings,FUR-FU-10004270,1,1,19,-1
2696,2696,24-12-2022,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,OFF-PA-10003465,2,1.5,28.5,-1.5
2697,2697,26-08-2022,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Machines,TEC-MA-10003626,4,32.8,787.2,27.2
2698,2698,13-10-2023,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Machines,TEC-MA-10002412,6,905.6,21734.4,3624.4
2699,2699,05-09-2023,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10001804,4,0.4,19.6,-0.4
2700,2700,28-04-2022,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10003183,3,0.4,9.6,-0.4
2701,2701,06-01-2022,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10004270,2,0.9,29.1,-0.9
2702,2702,22-04-2022,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Fasteners,OFF-FA-10003112,3,0.6,19.4,-0.6
2703,2703,07-09-2022,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10001986,3,3.6,116.4,16.4
2704,2704,16-12-2023,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,OFF-PA-10002319,3,2.4,117.6,7.6
2705,2705,13-09-2022,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002323,6,5.2,124.8,4.8
2706,2706,14-09-2023,Standard Class,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Supplies,OFF-SU-10001165,2,1,19,-1
2707,2707,19-05-2022,Standard Class,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Paper,OFF-PA-10001246,3,0.4,19.6,-0.4
2708,2708,07-02-2023,Standard Class,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Paper,OFF-PA-10001815,4,9.5,180.5,20.5
2709,2709,09-01-2023,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10001876,7,4.6,225.4,25.4
2710,2710,30-04-2023,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,TEC-MA-10000488,3,57.6,1862.4,212.4
2711,2711,08-04-2023,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10001098,2,0.5,9.5,-0.5
2712,2712,27-08-2022,First Class,Corporate,United States,Lakewood,Ohio,44107,East,Furniture,Furnishings,FUR-FU-10003577,4,2.5,47.5,-2.5
2713,2713,28-11-2022,Second Class,Consumer,United States,Troy,New York,12180,East,Office Supplies,Art,OFF-AR-10002656,9,1.2,58.8,8.8
2714,2714,04-08-2022,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Technology,Phones,TEC-PH-10004531,3,15,285,25
2715,2715,13-11-2023,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10003251,5,0.5,9.5,-0.5
2716,2716,20-03-2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10000673,2,6.5,123.5,3.5
2717,2717,31-07-2022,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Technology,Accessories,TEC-AC-10000158,2,1.4,68.6,-1.4
2718,2718,24-05-2022,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10002075,3,15.2,364.8,44.8
2719,2719,20-09-2022,Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Office Supplies,Storage,OFF-ST-10004340,2,4.8,115.2,15.2
2720,2720,20-10-2023,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,FUR-FU-10002759,3,0.8,19.2,-0.8
2721,2721,04-02-2022,Second Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Fasteners,OFF-FA-10000585,3,0.3,9.7,-0.3
2722,2722,04-07-2023,Second Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Appliances,OFF-AP-10004859,5,1.8,58.2,8.2
2723,2723,13-12-2022,Second Class,Consumer,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,OFF-ST-10001558,5,1.6,78.4,8.4
2724,2724,21-10-2023,Standard Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Labels,OFF-LA-10004689,5,0.2,9.8,-0.2
2725,2725,07-01-2023,Standard Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Binders,OFF-BI-10002867,2,3,97,7
2726,2726,01-08-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10003811,5,18,342,32
2727,2727,08-07-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10000849,4,7,343,43
2728,2728,18-08-2023,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,OFF-BI-10000848,1,0,0,0
2729,2729,16-02-2023,First Class,Consumer,United States,Toledo,Ohio,43615,East,Technology,Phones,TEC-PH-10003072,7,18.9,611.1,11.1
2730,2730,31-10-2023,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10001547,3,0.3,9.7,-0.3
2731,2731,17-04-2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10001838,4,40,760,80
2732,2732,08-01-2023,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10004017,1,4.4,105.6,5.6
2733,2733,04-11-2023,Standard Class,Consumer,United States,Plainfield,New Jersey,7060,East,Technology,Phones,TEC-PH-10002923,2,2.1,67.9,-2.1
2734,2734,06-05-2023,Standard Class,Consumer,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,OFF-AR-10000716,1,0.5,9.5,-0.5
2735,2735,04-09-2022,Second Class,Consumer,United States,Las Cruces,New Mexico,88001,West,Office Supplies,Paper,OFF-PA-10000249,4,1.5,48.5,8.5
2736,2736,24-04-2023,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10003691,3,19,361,1
2737,2737,04-02-2023,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001560,7,1.2,38.8,-1.2
2738,2738,23-07-2022,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Furniture,Bookcases,FUR-BO-10004467,3,9,291,21
2739,2739,12-11-2022,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10001819,2,2.7,87.3,7.3
2740,2740,23-09-2022,First Class,Corporate,United States,Hoover,Alabama,35244,South,Office Supplies,Supplies,OFF-SU-10000157,4,14.4,465.6,65.6
2741,2741,31-10-2022,First Class,Corporate,United States,Hoover,Alabama,35244,South,Technology,Accessories,TEC-AC-10004227,2,0.6,29.4,9.4
2742,2742,30-07-2022,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Envelopes,OFF-EN-10003134,5,2.5,47.5,-2.5
2743,2743,10-01-2023,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10004671,2,1.6,38.4,-1.6
2744,2744,31-08-2023,Second Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10002253,6,13,247,27
2745,2745,23-04-2022,Second Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10002726,3,6.5,123.5,13.5
2746,2746,12-09-2022,Second Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10004571,1,2.4,77.6,17.6
2747,2747,30-05-2023,Standard Class,Consumer,United States,Franklin,Massachusetts,2038,East,Furniture,Tables,FUR-TA-10002228,3,21,679,89
2748,2748,27-02-2023,Standard Class,Home Office,United States,Frisco,Texas,75034,Central,Technology,Accessories,TEC-AC-10004127,4,1.5,28.5,-1.5
2749,2749,16-02-2022,Standard Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Binders,OFF-BI-10001553,3,0.3,9.7,-0.3
2750,2750,22-06-2022,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10002758,3,29.5,560.5,50.5
2751,2751,16-08-2023,Second Class,Consumer,United States,Vacaville,California,95687,West,Office Supplies,Storage,OFF-ST-10000532,11,16.8,403.2,13.2
2752,2752,24-05-2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10000988,2,4.6,225.4,45.4
2753,2753,14-12-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003251,2,0.3,9.7,-0.3
2754,2754,31-10-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003174,3,6.4,313.6,23.6
2755,2755,13-11-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10002310,5,15.6,764.4,24.4
2756,2756,13-12-2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10002651,5,43.5,1406.5,76.5
2757,2757,30-10-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10001184,2,0.2,9.8,-0.2
2758,2758,15-03-2023,Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002402,3,12,228,28
2759,2759,22-05-2023,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004270,4,1.6,78.4,8.4
2760,2760,16-06-2022,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10001526,4,24,456,26
2761,2761,02-06-2023,First Class,Home Office,United States,Murray,Utah,84107,West,Office Supplies,Paper,OFF-PA-10002893,5,2,48,8
2762,2762,08-04-2022,First Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10003709,1,0,0,0
2763,2763,16-05-2023,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001191,5,2,98,8
2764,2764,14-05-2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003166,3,0.3,9.7,-0.3
2765,2765,06-08-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003982,5,1.2,28.8,8.8
2766,2766,27-04-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10004835,2,0.2,9.8,-0.2
2767,2767,12-12-2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10000159,1,1.5,28.5,-1.5
2768,2768,28-02-2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10002945,8,96,1824,234
